image,artist,school,technique,timeframe,type,technique_macro
40761-05icon.jpg,Russian UNKNOWN ICON PAINTER,russian,tempera,1451-1500,religious,tempera
32221-26david.jpg,Nicolas POUSSIN,french,oil,1601-1650,mythological,oil
14340-port_man.jpg,FRANCIABIGIO,italian,oil,1501-1550,portrait,oil
34863-ceiling.jpg,Giovanni Francesco ROMANELLI,italian,fresco,1651-1700,other,fresco
17537-4venus1.jpg,Jan GOSSART,flemish,oil,1501-1550,mythological,oil
13029-abraham.jpg,Sir Anthony van DYCK,flemish,oil,1601-1650,religious,oil
17820-804goya.jpg,Francisco de GOYA Y LUCIENTES,spanish,oil,1801-1850,portrait,oil
40903-00philip.jpg,Flemish UNKNOWN MASTER,flemish,oil,1451-1500,portrait,oil
21569-juno_jup.jpg,Pieter Pietersz. LASTMAN,dutch,oil,1601-1650,mythological,oil
36492-coral.jpg,SCARSELLINO,italian,oil,1551-1600,mythological,oil
33397-17newtes.jpg,REMBRANDT Harmenszoon van Rijn,dutch,oil,1601-1650,religious,oil
24120-scene5.jpg,Andrea MANTEGNA,italian,tempera,1451-1500,historical,tempera
13499-zodiac04.jpg,Giovanni Maria FALCONETTO,italian,fresco,1501-1550,mythological,fresco
18564-simonnie.jpg,Antoine-Jean GROS,french,oil,1801-1850,portrait,oil
29336-newborn.jpg,Matthijs NAIVEU,dutch,oil,1651-1700,genre,oil
07134-matthew.jpg,Vincenzo CAMPI,italian,oil,1551-1600,religious,oil
07671-carlev14.jpg,Luca CARLEVARIS,italian,oil,1701-1750,landscape,oil
30100-liberale.jpg,PADOVANINO,italian,oil,1601-1650,religious,oil
15242-family.jpg,Marguerite GÉRARD,french,oil,1751-1800,interior,oil
42076-presenta.jpg,Quentin VARIN,french,watercolour,1601-1650,religious,watercolour
13570-0view1.jpg,Giovanni Antonio FASOLO,italian,fresco,1551-1600,interior,fresco
22340-1charles.jpg,Jan LIEVENS,dutch,oil,1601-1650,portrait,oil
21381-cleopat.jpg,Gérard de LAIRESSE,dutch,oil,1651-1700,historical,oil
05475-6annunci.jpg,Sandro BOTTICELLI,italian,tempera,1451-1500,religious,tempera
18947-05poly.jpg,GUIDO DA SIENA,italian,tempera,1251-1300,religious,tempera
18942-01poly.jpg,GUIDO DA SIENA,italian,tempera,1251-1300,religious,tempera
01128-s_jerome.jpg,ANTONIO DA FABRIANO,italian,tempera,1451-1500,religious,tempera
08025-queenmar.jpg,Juan CARRE?O DE MIRANDA,spanish,oil,1651-1700,portrait,oil
11384-interior.jpg,Dirck van DELEN,dutch,oil,1601-1650,interior,oil
16917-small2.jpg,Hugo van der GOES,flemish,oil,1451-1500,religious,oil
42325-agony_ga.jpg,Adriaen van de VELDE,dutch,oil,1651-1700,religious,oil
09005-05paris.jpg,CLAUDE LORRAIN,french,oil,1651-1700,mythological,oil
39762-10gonzag.jpg,TIZIANO Vecellio,italian,oil,1501-1550,portrait,oil
25994-02last2.jpg,Hans MEMLING,flemish,oil,1451-1500,religious,oil
00070-lucca1.jpg,Luigi ADEMOLLO,italian,fresco,1801-1850,historical,fresco
33181-port_wit.jpg,Abraham RAGUENEAU,french,oil,1651-1700,portrait,oil
39877-allegor.jpg,Jacob TOORENVLIET,dutch,oil,1651-1700,mythological,oil
37619-salome.jpg,Giovan Gioseffo dal SOLE,italian,oil,1651-1700,religious,oil
18587-05helle2.jpg,Matthias GRÜNEWALD,german,watercolour,1501-1550,religious,watercolour
11087-turkishb.jpg,Alexandre Gabriel DECAMPS,french,oil,1801-1850,other,oil
37207-maesta_1.jpg,SIMONE MARTINI,italian,fresco,1301-1350,religious,fresco
44787-sfrancis.jpg,Francisco de ZURBARÁN,spanish,oil,1601-1650,religious,oil
16325-0vault.jpg,GIOTTO di Bondone,italian,fresco,1301-1350,religious,fresco
44398-maitland.jpg,John Michael WRIGHT,english,oil,1651-1700,portrait,oil
10653-09csont.jpg,Tivadar CSONTVÁRY KOSZTKA,hungarian,oil,1851-1900,landscape,oil
08150-holy_fam.jpg,Valerio CASTELLO,italian,oil,1601-1650,religious,oil
35759-lesson.jpg,Philipp Otto RUNGE,german,oil,1801-1850,other,oil
08479-portpope.jpg,Giuseppe CESARI,italian,oil,1601-1650,portrait,oil
32686-stillife.jpg,Erasmus II QUELLINUS,flemish,oil,1601-1650,still-life,oil
28730-battlesc.jpg,Francesco MONTI,italian,oil,1651-1700,historical,oil
36127-philip2.jpg,Alonso SANCHEZ COELLO,spanish,oil,1551-1600,portrait,oil
14590-gamepiec.jpg,Jan FYT,flemish,oil,1601-1650,still-life,oil
42487-streetsc.jpg,Pieter Harmensz. VERELST,dutch,oil,1651-1700,genre,oil
25932-angel4.jpg,MELOZZO DA FORLI,italian,fresco,1451-1500,religious,fresco
33383-06newtes.jpg,REMBRANDT Harmenszoon van Rijn,dutch,oil,1601-1650,religious,oil
21251-eliezer.jpg,Gerard van KUIJL,dutch,oil,1601-1650,religious,oil
00527-1north4.jpg,ANDREA DA FIRENZE,italian,fresco,1351-1400,religious,fresco
16868-3north1.jpg,GIUSTO de' Menabuoi,italian,fresco,1351-1400,religious,fresco
20158-teatime.jpg,Jan Jozef II HOREMANS,flemish,oil,1751-1800,genre,oil
36062-lazarus.jpg,Cecchino del SALVIATI,italian,oil,1501-1550,religious,oil
32940-01loreto.jpg,RAFFAELLO Sanzio,italian,oil,1501-1550,religious,oil
38770-family_g.jpg,Jorge Manuel THEOTOKOPOULOS,spanish,oil,1601-1650,portrait,oil
29927-peasants.jpg,Adriaen Jansz. van OSTADE,dutch,oil,1651-1700,religious,oil
12090-fortunet.jpg,Martin DROLLING,french,oil,1751-1800,genre,oil
06761-vanitas1.jpg,Barthel the Elder BRUYN,german,oil,1501-1550,mythological,oil
03376-sebastia.jpg,Marco BASAITI,italian,oil,1501-1550,religious,oil
36101-pallasat.jpg,Giuseppe SALVIATI,italian,oil,1551-1600,mythological,oil
35723-village.jpg,Jacob Isaackszon van RUISDAEL,dutch,oil,1651-1700,landscape,oil
33408-31newtes.jpg,REMBRANDT Harmenszoon van Rijn,dutch,oil,1601-1650,religious,oil
33527-40portra.jpg,REMBRANDT Harmenszoon van Rijn,dutch,oil,1601-1650,portrait,oil
24589-praying.jpg,Jan MASSYS,flemish,oil,1501-1550,religious,oil
39480-6philoso.jpg,TINTORETTO,italian,oil,1551-1600,mythological,oil
00321-riverla1.jpg,Etienne ALLEGRAIN,french,oil,1651-1700,landscape,oil
07269-canal719.jpg,CANALETTO,italian,oil,1701-1750,interior,oil
37984-beach.jpg,Philip Wilson STEER,english,oil,1851-1900,other,oil
38965-09s_lucy.jpg,Giovanni Battista TIEPOLO,italian,oil,1701-1750,religious,oil
21105-family.jpg,Mattheus Derk KNIP,dutch,watercolour,1801-1850,genre,watercolour
14993-tahiti52.jpg,Paul GAUGUIN,french,oil,1851-1900,still-life,oil
00533-2east01.jpg,ANDREA DA FIRENZE,italian,fresco,1351-1400,religious,fresco
29723-family.jpg,Carlo Francesco NUVOLONE,italian,oil,1601-1650,portrait,oil
33639-22sp1669.jpg,REMBRANDT Harmenszoon van Rijn,dutch,oil,1601-1650,portrait,oil
29472-landmoon.jpg,Aert van der NEER,dutch,oil,1601-1650,landscape,oil
29598-christ_c.jpg,NICCOL? DI PIETRO GERINI,italian,tempera,1351-1400,religious,tempera
22949-14sagred.jpg,Pietro LONGHI,italian,oil,1701-1750,portrait,oil
13619-5fenyes.jpg,Adolf FÉNYES,hungarian,oil,1851-1900,still-life,oil
10404-11christ.jpg,Lucas the Younger CRANACH,german,oil,1501-1550,religious,oil
18717-guard095.jpg,Francesco GUARDI,italian,oil,1751-1800,genre,oil
02905-portlady.jpg,Jacob Adriaensz. BACKER,dutch,oil,1601-1650,portrait,oil
01072-david1.jpg,Francisco ANTOLINEZ,spanish,oil,1651-1700,mythological,oil
17804-708goya.jpg,Francisco de GOYA Y LUCIENTES,spanish,oil,1801-1850,other,oil
27117-colbert.jpg,Pierre MIGNARD,french,oil,1651-1700,portrait,oil
12039-woman.jpg,Gerrit DOU,dutch,oil,1651-1700,genre,oil
00653-joseph_2.jpg,ANDREA DEL SARTO,italian,oil,1501-1550,religious,oil
16572-2south.jpg,GIOVANNI DA MILANO,italian,fresco,1301-1350,religious,fresco
32883-1tondo4.jpg,RAFFAELLO Sanzio,italian,fresco,1501-1550,mythological,fresco
07094-sloth.jpg,Michele CAMMARANO,italian,oil,1851-1900,genre,oil
04411-mountain.jpg,Jean-Victor BERTIN,french,oil,1801-1850,landscape,oil
30506-lanruins.jpg,Pierre PATEL,french,oil,1651-1700,landscape,oil
20035-port_boy.jpg,Nathaniel the Elder HONE,irish,oil,1751-1800,portrait,oil
19344-shower.jpg,Childe HASSAM,american,oil,1851-1900,landscape,oil
42375-castle.jpg,Peter van den VELDE,flemish,oil,1651-1700,landscape,oil
10492-perseus.jpg,Donato CRETI,italian,oil,1701-1750,mythological,oil
39349-05eterna.jpg,TINTORETTO,italian,oil,1551-1600,religious,oil
40311-202turne.jpg,Joseph Mallord William TURNER,english,oil,1801-1850,landscape,oil
04255-port_boy.jpg,Gian Lorenzo BERNINI,italian,oil,1601-1650,portrait,oil
09310-twinsons.jpg,William COLLINS,english,oil,1801-1850,portrait,oil
36828-visitati.jpg,SEBASTIANO DEL PIOMBO,italian,oil,1501-1550,religious,oil
24260-salome.jpg,Onorio MARINARI,italian,oil,1651-1700,religious,oil
22644-07meetin.jpg,Fra Filippo LIPPI,italian,tempera,1401-1450,religious,tempera
21423-billiard.jpg,Nicolas LANCRET,french,oil,1701-1750,genre,oil
04402-tomb_pex.jpg,Pedro BERRUGUETE,spanish,oil,1451-1500,religious,oil
33303-flowers2.jpg,Giacomo RECCO,italian,oil,1601-1650,still-life,oil
42836-06jerome.jpg,Paolo VERONESE,italian,oil,1551-1600,religious,oil
30807-assump.jpg,Pietro PERUGINO,italian,oil,1451-1500,religious,oil
23196-39monaco.jpg,LORENZO Monaco,italian,tempera,1401-1450,religious,tempera
19591-virgin_c.jpg,Jan Sanders van HEMESSEN,flemish,oil,1501-1550,religious,oil
40410-woodedla.jpg,Lucas van UDEN,flemish,oil,1601-1650,landscape,oil
43080-istanbul.jpg,Frans VERVLOET,belgian,oil,1801-1850,landscape,oil
10443-lastsupp.jpg,Daniele CRESPI,italian,oil,1601-1650,religious,oil
14353-artleers.jpg,Frans II FRANCKEN,flemish,oil,1601-1650,genre,oil
23685-portrait.jpg,Bastiano MAINARDI,italian,tempera,1451-1500,portrait,tempera
19375-71hayez.jpg,Francesco HAYEZ,italian,oil,1801-1850,portrait,oil
34994-16ferent.jpg,Italian ROMANESQUE PAINTER,italian,fresco,1151-1200,religious,fresco
22592-5madchi2.jpg,Fra Filippo LIPPI,italian,tempera,1401-1450,religious,tempera
40734-02icon.jpg,Cretan UNKNOWN ICON PAINTER,greek,tempera,1451-1500,religious,tempera
30139-guardros.jpg,Anthonie PALAMEDESZ.,dutch,oil,1601-1650,genre,oil
05105-2prince.jpg,Vladimir Lukich BOROVIKOVSKY,russian,oil,1751-1800,portrait,oil
39695-04three.jpg,TIZIANO Vecellio,italian,oil,1501-1550,mythological,oil
23557-immacula.jpg,Mariano Salvador de MAELLA,spanish,oil,1751-1800,religious,oil
06308-howard.jpg,Mather BROWN,american,oil,1801-1850,portrait,oil
33965-t_venus.jpg,Guido RENI,italian,oil,1601-1650,mythological,oil
35137-madchild.jpg,Zanobi ROSI,italian,oil,1601-1650,religious,oil
21786-banksein.jpg,Albert-Charles LEBOURG,french,oil,1851-1900,landscape,oil
00974-0fiesol2.jpg,Fra ANGELICO,italian,fresco,1401-1450,religious,fresco
26225-1altar6.jpg,MENEGHELLO di Giovanni de' Canali,italian,tempera,1401-1450,religious,tempera
07059-marrcana.jpg,Denys CALVAERT,flemish,oil,1551-1600,religious,oil
09441-winthrop.jpg,John Singleton COPLEY,english,oil,1751-1800,portrait,oil
28452-marketsc.jpg,Hendrick MOMMERS,dutch,oil,1651-1700,genre,oil
32932-3vision.jpg,RAFFAELLO Sanzio,italian,fresco,1501-1550,religious,fresco
42795-5matthew.jpg,Paolo VERONESE,italian,oil,1551-1600,religious,oil
29677-entryjer.jpg,François de NOMÉ,french,oil,1601-1650,religious,oil
44103-5man.jpg,Rogier van der WEYDEN,flemish,oil,1401-1450,portrait,oil
20135-selfpor.jpg,Samuel van HOOGSTRATEN,dutch,oil,1651-1700,portrait,oil
39622-2ancona.jpg,TIZIANO Vecellio,italian,oil,1501-1550,religious,oil
23139-madonna.jpg,LORENZO DA VITERBO,italian,oil,1451-1500,religious,oil
16873-triptyc1.jpg,GIUSTO de' Menabuoi,italian,tempera,1351-1400,religious,tempera
14656-06baronc.jpg,Taddeo GADDI,italian,fresco,1301-1350,religious,fresco
11656-1valle2.jpg,DOMENICHINO,italian,fresco,1601-1650,religious,fresco
38486-portrai1.jpg,TANZIO DA VARALLO,italian,oil,1601-1650,portrait,oil
23357-15lucy2.jpg,Lorenzo LOTTO,italian,oil,1501-1550,religious,oil
19605-altar5.jpg,Friedrich HERLIN,german,oil,1451-1500,religious,oil
15956-00ceili1.jpg,GIOTTO di Bondone,italian,fresco,1301-1350,religious,fresco
14199-crucifix.jpg,Nicolás FRANCÉS,spanish,tempera,1401-1450,religious,tempera
39881-fishmark.jpg,Jacob TOORENVLIET,dutch,oil,1651-1700,genre,oil
31394-paolina3.jpg,Marco PINO,italian,fresco,1551-1600,historical,fresco
19653-family.jpg,Philipp Friedrich von HETSCH,german,oil,1751-1800,portrait,oil
03386-stillins.jpg,Evaristo BASCHENIS,italian,oil,1651-1700,still-life,oil
06892-armeria.jpg,Lodovico BUTI,italian,fresco,1551-1600,other,fresco
04689-012storm.jpg,Karl BLECHEN,german,oil,1801-1850,landscape,oil
09573-corot22.jpg,Jean-Baptiste Camille COROT,french,oil,1801-1850,landscape,oil
24977-castell1.jpg,MASTER of the Castello Nativity,italian,tempera,1401-1450,religious,tempera
31136-6tortur1.jpg,PIERO DELLA FRANCESCA,italian,fresco,1451-1500,religious,fresco
24713-falconer.jpg,MASTER of 1540s,flemish,oil,1501-1550,portrait,oil
14451-214fried.jpg,Caspar David FRIEDRICH,german,oil,1801-1850,landscape,oil
25132-virgin_m.jpg,MASTER of the Life of the Virgin,german,tempera,1451-1500,religious,tempera
28794-visiongr.jpg,MORAZZONE,italian,oil,1601-1650,religious,oil
00373-6lovers.jpg,Albrecht ALTDORFER,german,fresco,1501-1550,other,fresco
08604-martyrdo.jpg,Jean-Baptiste de CHAMPAIGNE,french,oil,1651-1700,religious,oil
03034-030holyf.jpg,Hans BALDUNG GRIEN,german,tempera,1501-1550,religious,tempera
36788-wharf.jpg,Samuel SCOTT,english,oil,1701-1750,landscape,oil
36756-hermit.jpg,Moritz von SCHWIND,austrian,oil,1801-1850,genre,oil
18758-guard300.jpg,Francesco GUARDI,italian,oil,1751-1800,landscape,oil
23360-15lucy5.jpg,Lorenzo LOTTO,italian,oil,1501-1550,religious,oil
23381-04febo2.jpg,Lorenzo LOTTO,italian,oil,1501-1550,portrait,oil
01106-portra_m.jpg,ANTONELLO da Messina,italian,oil,1451-1500,portrait,oil
33024-03satan.jpg,RAFFAELLO Sanzio,italian,oil,1501-1550,religious,oil
32956-10julius.jpg,RAFFAELLO Sanzio,italian,tempera,1501-1550,portrait,tempera
44783-immacula.jpg,Francisco de ZURBARÁN,spanish,oil,1601-1650,religious,oil
09326-pitti3.jpg,Angelo Michele COLONNA,italian,fresco,1601-1650,interior,fresco
05058-boysmoke.jpg,Arnold BOONEN,dutch,oil,1701-1750,genre,oil
31947-1poggio.jpg,Jacopo PONTORMO,italian,fresco,1501-1550,mythological,fresco
08477-madonna.jpg,Giuseppe CESARI,italian,oil,1601-1650,religious,oil
33627-14sp1643.jpg,REMBRANDT Harmenszoon van Rijn,dutch,oil,1601-1650,portrait,oil
19051-vault.jpg,Enrico Giovanni HAFFNER,italian,fresco,1601-1650,religious,fresco
21148-nearbern.jpg,Joseph Anton KOCH,austrian,oil,1801-1850,landscape,oil
35247-1assumpt.jpg,ROSSO FIORENTINO,italian,fresco,1501-1550,religious,fresco
14014-country.jpg,Antonio FONTANESI,italian,oil,1851-1900,landscape,oil
15489-4meeting.jpg,Domenico GHIRLANDAIO,italian,fresco,1451-1500,religious,fresco
26544-07_0bay7.jpg,MICHELANGELO Buonarroti,italian,fresco,1501-1550,religious,fresco
22526-1hereti.jpg,Filippino LIPPI,italian,fresco,1451-1500,religious,fresco
41515-oratory.jpg,Italian UNKNOWN MASTER,italian,fresco,1551-1600,religious,fresco
24742-crucifix.jpg,MASTER of Citt? di Castello,italian,tempera,1301-1350,religious,tempera
21673-triumph.jpg,Charles LE BRUN,french,oil,1651-1700,religious,oil
04715-elijah.jpg,Herri met de BLES,flemish,oil,1501-1550,religious,oil
25102-4lamenta.jpg,MASTER of the Legend of Saint Lucy,flemish,oil,1451-1500,religious,oil
29811-fall_man.jpg,Izaac van OOSTEN,flemish,oil,1601-1650,religious,oil
07913-fishing.jpg,Annibale CARRACCI,italian,oil,1551-1600,landscape,oil
40739-07icon.jpg,Cretan UNKNOWN ICON PAINTER,greek,tempera,1451-1500,religious,tempera
38066-old_womb.jpg,Matthias STOM,dutch,oil,1601-1650,genre,oil
39201-hounds.jpg,Peter TILLEMANS,english,oil,1701-1750,landscape,oil
38528-carthusi.jpg,Károly TELEPY,hungarian,oil,1851-1900,landscape,oil
44608-caldogn1.jpg,Giovanni Battista ZELOTTI,italian,fresco,1551-1600,interior,fresco
37503-vegeta.jpg,Frans SNYDERS,flemish,oil,1601-1650,still-life,oil
02743-scene.jpg,Amico ASPERTINI,italian,fresco,1501-1550,interior,fresco
34120-ananias.jpg,Jean II RESTOUT,french,oil,1701-1750,religious,oil
22533-2altar.jpg,Filippino LIPPI,italian,fresco,1451-1500,religious,fresco
31296-jacobszo.jpg,Pieter PIETERSZ.,netherlandish,oil,1551-1600,portrait,oil
14651-01baronc.jpg,Taddeo GADDI,italian,fresco,1301-1350,religious,fresco
43529-children.jpg,Cornelis de VOS,flemish,oil,1601-1650,portrait,oil
36746-assumpti.jpg,Cornelis III SCHUT,flemish,oil,1651-1700,religious,oil
39230-3conver.jpg,TINTORETTO,italian,oil,1551-1600,religious,oil
42432-harbour.jpg,Adriaen Pietersz. van de VENNE,dutch,oil,1601-1650,landscape,oil
32751-00creati.jpg,RAFFAELLO Sanzio,italian,oil,1501-1550,religious,oil
00636-lucrezia.jpg,ANDREA DEL SARTO,italian,oil,1501-1550,portrait,oil
32051-praying.jpg,Willem de POORTER,dutch,oil,1601-1650,religious,oil
32663-gambling.jpg,Pieter Jansz. QUAST,dutch,oil,1601-1650,genre,oil
37875-cleopatr.jpg,Massimo STANZIONE,italian,oil,1601-1650,mythological,oil
00246-virgin.jpg,Mariotto ALBERTINELLI,italian,tempera,1451-1500,religious,tempera
02762-riverban.jpg,Jan ASSELYN,dutch,oil,1601-1650,landscape,oil
29869-virtue1.jpg,Bernaert van ORLEY,flemish,oil,1501-1550,religious,oil
34156-hughes.jpg,Sir Joshua REYNOLDS,english,oil,1751-1800,portrait,oil
08945-allegory.jpg,Pieter the Younger CLAEISSENS,flemish,oil,1551-1600,mythological,oil
33970-cleopat2.jpg,Guido RENI,italian,oil,1601-1650,mythological,oil
34242-l_horses.jpg,Marco RICCI,italian,oil,1701-1750,landscape,oil
05818-virgin_c.jpg,Dieric the Elder BOUTS,netherlandish,oil,1451-1500,religious,oil
29230-1reale.jpg,Francesco de MURA,italian,fresco,1701-1750,mythological,fresco
10581-annuncia.jpg,Francesco CURRADI,italian,oil,1601-1650,religious,oil
41942-mountain.jpg,Lucas van VALCKENBORCH,flemish,oil,1551-1600,landscape,oil
05034-immacula.jpg,Giuseppe BONITO,italian,oil,1701-1750,religious,oil
16545-altar2.jpg,GIOVANNI DA MILANO,italian,tempera,1301-1350,religious,tempera
25039-venustoi.jpg,MASTER of the Fontainebleau School,french,oil,1551-1600,mythological,oil
12496-10tucher.jpg,Albrecht DÜRER,german,oil,1501-1550,portrait,oil
36534-selfpor2.jpg,Godfried SCHALCKEN,dutch,oil,1651-1700,portrait,oil
33615-04sp1629.jpg,REMBRANDT Harmenszoon van Rijn,dutch,oil,1601-1650,portrait,oil
37253-50child.jpg,SIMONE MARTINI,italian,fresco,1301-1350,religious,fresco
07432-winter_n.jpg,Jan van de CAPPELLE,dutch,oil,1651-1700,landscape,oil
37419-woman_cl.jpg,Pieter Cornelisz. van SLINGELAND,dutch,oil,1651-1700,portrait,oil
38386-brittany.jpg,Marc Aur?le de Foy SUZOR-COTÉ,other,oil,1851-1900,landscape,oil
33424-67newtes.jpg,REMBRANDT Harmenszoon van Rijn,dutch,oil,1601-1650,religious,oil
31025-le_maire.jpg,Nicolaes Eliasz. PICKENOY,dutch,oil,1601-1650,portrait,oil
26090-25more2.jpg,Hans MEMLING,flemish,oil,1451-1500,religious,oil
43590-8jerome.jpg,Simon VOUET,french,oil,1601-1650,religious,oil
40390-4portr_w.jpg,Paolo UCCELLO,italian,oil,1401-1450,portrait,oil
06764-p_woman3.jpg,Barthel the Younger BRUYN,german,oil,1551-1600,portrait,oil
20798-polypty1.jpg,JUAN DE FLANDES,spanish,oil,1501-1550,religious,oil
20438-triptych.jpg,JACOBELLO DEL FIORE,italian,tempera,1401-1450,religious,tempera
28418-twelfthn.jpg,Jan Miense MOLENAER,dutch,oil,1601-1650,genre,oil
25122-mad_chil.jpg,MASTER of the Life of Saint John the Baptist,italian,tempera,1301-1350,religious,tempera
03512-monino.jpg,Pompeo BATONI,italian,oil,1751-1800,portrait,oil
32922-1baptis.jpg,RAFFAELLO Sanzio,italian,fresco,1501-1550,religious,fresco
22429-chinese.jpg,Jacques LINARD,french,oil,1601-1650,still-life,oil
28748-portrait.jpg,Carel de II MOOR,dutch,oil,1651-1700,portrait,oil
08266-centurio.jpg,Bernardo CAVALLINO,italian,oil,1601-1650,religious,oil
18775-guard315.jpg,Francesco GUARDI,italian,oil,1751-1800,landscape,oil
37239-z1consac.jpg,SIMONE MARTINI,italian,fresco,1301-1350,religious,fresco
36081-1view2.jpg,Cecchino del SALVIATI,italian,fresco,1501-1550,religious,fresco
18117-heinrich.jpg,Anton GRAFF,german,oil,1751-1800,portrait,oil
43156-progres2.jpg,Joseph-Marie VIEN,french,oil,1751-1800,mythological,oil
09284-othello.jpg,Alexandre-Marie COLIN,french,oil,1801-1850,other,oil
22609-00madonn.jpg,Fra Filippo LIPPI,italian,tempera,1401-1450,religious,tempera
26282-16menzel.jpg,Adolph von MENZEL,german,drawing,1851-1900,study,drawing
42840-07franci.jpg,Paolo VERONESE,italian,oil,1551-1600,religious,oil
10490-pepoli.jpg,Donato CRETI,italian,fresco,1701-1750,historical,fresco
09195-dancingl.jpg,Pieter CODDE,dutch,oil,1601-1650,genre,oil
06640-stilltul.jpg,Jan the Younger BRUEGHEL,flemish,oil,1601-1650,still-life,oil
12183-cro_f_7.jpg,DUCCIO di Buoninsegna,italian,tempera,1301-1350,religious,tempera
10635-pairs1.jpg,Benjamin Gerritsz. CUYP,dutch,oil,1601-1650,genre,oil
26266-05menzel.jpg,Adolph von MENZEL,german,oil,1851-1900,landscape,oil
24959-burgwei2.jpg,MASTER of the Burg Weiler Altarpiece,german,oil,1451-1500,religious,oil
44030-0columb.jpg,Rogier van der WEYDEN,flemish,oil,1401-1450,religious,oil
34998-12italia.jpg,Italian ROMANESQUE PAINTER,italian,fresco,1201-1250,religious,fresco
41740-3agapit3.jpg,Swiss UNKNOWN MASTER,swiss,oil,1501-1550,religious,oil
39117-egypt.jpg,Giovanni Domenico TIEPOLO,italian,oil,1751-1800,religious,oil
22266-winterlc.jpg,Gysbrecht LEYTENS,flemish,oil,1601-1650,landscape,oil
02787-stillif1.jpg,Balthasar van der AST,dutch,oil,1601-1650,still-life,oil
39896-endymion.jpg,Stefano TORELLI,italian,oil,1701-1750,mythological,oil
23526-fantasti.jpg,Pierre-Antoine de MACHY,french,oil,1751-1800,other,oil
23589-portrai3.jpg,Nicolaes MAES,dutch,oil,1651-1700,portrait,oil
12109-port_man.jpg,Willem DROST,dutch,oil,1601-1650,portrait,oil
10601-landhun.jpg,Aelbert CUYP,dutch,oil,1651-1700,genre,oil
32311-09testam.jpg,Nicolas POUSSIN,french,oil,1601-1650,mythological,oil
